word,count,doc_count
ясный,10,10
высоту,10,10
гласом,10,10
сам,10,10
хоть,10,10
цѣломъ,10,10
самый,10,10
душ,10,10
вѹ,10,10
давно,10,10
соколъ,60,9
овцы,53,9
видѣаше,48,9
лї,46,9
речѐ,45,9
рекла,43,9
всѝ,39,9
ахѫ,39,9
быстъ,38,9
ковъ,37,9
але,37,9
тъй,36,9
ключи,34,9
старчецъ,34,9
ѥѧ,32,9
имѣютъ,31,9
їа,29,9
агния,84,8
доброславу,27,9
ѩ,26,9
научиться,26,9
чтили,26,9
ходить,26,9
темнотѣ,26,9
бꙑсть,25,9
ведъ,24,9
небесную,24,9
ответил,24,9
добрыи,23,9
воинъ,23,9
друзья,23,9
здѣсь,23,9
любимы,22,9
получилъ,21,9
видѣшѧ,21,9
народ,21,9
разныя,21,9
дилъ,21,9
стина,21,9
като,21,9
росла,21,9
послушалъ,20,9
душею,20,9
человѣка,19,9
духовъ,19,9
нємъ,19,9
быстръ,19,9
милосердии,19,9
виждь,19,9
поютъ,19,9
градꙋ,19,9
старица,19,9
владимиръ,75,8
отиде,18,9
радовашеся,18,9
царствїи,18,9
корабли,18,9
това,18,9
ниѥ,18,9
сѫть,17,9
листъ,17,9
лѣмъ,17,9
дрѣ,17,9
паче,17,9
вино,17,9
божїю,17,9
егѡ,17,9
шел,17,9
игрѣ,17,9
человек,17,9
секреты,16,9
младѣ,16,9
цѣхъ,16,9
облаками,16,9
ащє,16,9
перейти,16,9
мъного,16,9
живые,16,9
постомъ,16,9
семь,16,9
долинамъ,16,9
узнал,16,9
юношу,16,9
далѣе,16,9
єгѡ,16,9
радостенъ,15,9
пакы,15,9
жно,15,9
міра,15,9
книгамъ,15,9
возжелалъ,15,9
ꙗкожє,15,9
цветка,15,9
мила,15,9
верный,15,9
писано,15,9
победить,15,9
любъ,15,9
иване,15,9
семи,15,9
тучи,15,9
въсъ,15,9
нѥ,15,9
сѣла,14,9
вспомнилъ,14,9
дьнъ,14,9
гнѣва,14,9
повѣда,14,9
скотъ,14,9
знать,14,9
проходили,14,9
величество,14,9
несть,14,9
нужна,14,9
хвалы,14,9
остаться,14,9
плода,14,9
видѣхомъ,14,9
княземъ,14,9
вела,14,9
послу,14,9
лїѧ,14,9
гола,14,9
течетъ,13,9
чита,13,9
дѣвице,13,9
исче,13,9
зракъ,13,9
йно,13,9
смыслъ,13,9
дѣлать,13,9
продолжи,13,9
дано,13,9
задача,13,9
забы,13,9
старыхъ,13,9
словесъ,13,9
старцевъ,13,9
продолжили,13,9
кїи,13,9
вашу,13,9
бѣхѫ,13,9
хвали,13,9
стать,13,9
благочестия,13,9
мори,13,9
ест,13,9
сер,13,9
тры,13,9
днꙋ,13,9
могꙋ,13,9
дєтъ,13,9
чны,13,9
слꙋжа,13,9
монастыри,12,9
умрѣ,12,9
хотятъ,12,9
лютъ,12,9
даваше,12,9
техъ,12,9
златые,12,9
камней,12,9
лосъ,12,9
остася,12,9
стію,12,9
деревомъ,12,9
взять,12,9
научиша,12,9
всталъ,12,9
живущихъ,12,9
растутъ,12,9
бѣжа,12,9
злый,12,9
побѣдѣ,12,9
нося,12,9
тру,12,9
побѣжда,12,9
играть,12,9
иконами,12,9
мєнє,12,9
рассказы,12,9
храбрыхъ,12,9
веселие,12,9
тих,12,9
бурю,12,9
очах,12,9
смелость,12,9
вопрошаше,12,9
плакалъ,12,9
вреда,12,9
согласился,12,9
тѣми,12,9
востокъ,12,9
ді,12,9
право,12,9
послꙋ,12,9
прїидо,12,9
дей,12,9
сиѧ,12,9
ніє,12,9
словєса,11,9
плача,11,9
ѥдино,11,9
взираше,11,9
тайнах,11,9
познание,11,9
чувства,11,9
смиренно,11,9
злати,11,9
потерялъ,11,9
взяти,11,9
лицє,11,9
знаше,11,9
нію,11,9
освѣща,11,9
злобу,11,9
слышавше,11,9
подумалъ,11,9
повѣди,11,9
просила,11,9
победу,11,9
нѣхъ,11,9
корней,11,9
котором,11,9
увидѣ,11,9
существ,11,9
боговъ,11,9
праведности,11,9
мрака,11,9
примеръ,11,9
малая,11,9
древній,11,9
добрым,11,9
сияла,11,9
вскорѣ,11,9
ликомъ,11,9
юном,11,9
ніѧ,11,9
сразу,11,9
скꙋ,11,9
ць,11,9
внꙋ,11,9
дѣть,10,9
имѣли,10,9
ете,10,9
мудрыхъ,10,9
желалъ,10,9
благодарности,10,9
тромъ,10,9
ꙗже,10,9
книгах,10,9
пошел,10,9
счастьем,10,9
рче,10,9
мудростію,10,9
ниꙗ,10,9
сади,10,9
храбрымъ,10,9
трехъ,10,9
темные,10,9
бѣда,10,9
прославиша,10,9
менъ,10,9
вый,10,9
имать,10,9
первая,10,9
хто,10,9
сохрани,10,9
кромѣ,10,9
полямъ,10,9
собирая,10,9
расскажи,10,9
понимал,10,9
лики,10,9
небесахъ,10,9
дальнихъ,10,9
что-то,10,9
именуемомъ,10,9
темныя,10,9
говорит,10,9
полную,10,9
защиту,10,9
высокѣ,10,9
свята,10,9
ря,10,9
знанием,10,9
чюдо,10,9
ужаса,10,9
тем,10,9
малу,10,9
име,10,9
ежели,10,9
осталась,10,9
даруй,10,9
источник,10,9
сильными,10,9
пришел,10,9
уйти,10,9
исполнить,10,9
искала,10,9
животными,10,9
мъдрости,10,9
исчезъ,10,9
словы,10,9
сладокъ,10,9
вьси,10,9
дцѣ,10,9
звѣзди,10,9
пѧ,10,9
своі,10,9
жду,9,9
дубомъ,9,9
бѣсѣ,9,9
златыми,9,9
принесла,9,9
смотри,9,9
сіѧ,9,9
рекою,9,9
вещаше,9,9
старомъ,9,9
любопытством,9,9
высокимъ,9,9
услышал,9,9
заря,9,9
светлая,9,9
обрѣ,9,9
словамъ,9,9
возвратишася,9,9
своєю,9,9
продолжа,9,9
счастливой,9,9
призвалъ,9,9
душахъ,9,9
сидящего,9,9
носѧ,9,9
глубокий,9,9
далѣ,9,9
жели,9,9
людми,9,9
мужа,9,9
бойтеся,9,9
читая,9,9
собрать,9,9
соколы,9,9
днемъ,9,9
дивные,9,9
тяжко,9,9
древнимъ,9,9
явление,9,9
мысль,9,9
следуя,9,9
полном,9,9
людской,9,9
злате,9,9
этих,9,9
поведал,9,9
мёдъ,9,9
юномъ,9,9
мудрым,9,9
струи,9,9
стрелы,9,9
показал,9,9
возвратившись,9,9
дѣтьми,9,9
днем,9,9
должен,9,9
песнями,9,9
наполнила,9,9
другим,9,9
потом,9,9
ночью,9,9
глубоким,9,9
зелена,9,9
острыми,9,9
даруя,9,9
вѣдѣ,9,9
высокъ,9,9
похвалы,9,9
страшная,9,9
ногами,9,9
течаше,9,9
глаголю,9,9
днъ,9,9
руке,9,9
далеких,9,9
камне,9,9
еи,9,9
свѣтелъ,9,9
аромат,9,9
птахи,9,9
некогда,9,9
водой,9,9
шите,9,9
яро,9,9
любава,61,8
даниилъ,57,8
богомила,53,8
старе,53,8
църкви,52,8
ꙁна,49,8
птичка,40,8
светославъ,89,7
ярославъ,89,7
лѣсныхъ,32,8
рѣчѣ,87,7
икона,30,8
видѣвши,30,8
княже,29,8
преподобный,28,8
пѣаше,27,8
богородицы,27,8
премудра,26,8
дѣвицы,26,8
вълка,24,8
тче,24,8
пѫти,24,8
златый,24,8
дѣвици,23,8
зь,23,8
языкъ,23,8
девицы,23,8
животнымъ,22,8
марии,22,8
болезни,21,8
трое,21,8
стража,21,8
пророкъ,21,8
любвѝ,20,8
въсѣхъ,20,8
лесомъ,20,8
заяцъ,20,8
задачу,19,8
ѥѥ,19,8
благодаримъ,19,8
въсѣмъ,18,8
сада,18,8
благословенїе,18,8
вѣчный,18,8
природѣ,18,8
глаголѣ,18,8
свѣтлъ,18,8
хощетъ,17,8
дрѣва,17,8
левъ,17,8
рыба,17,8
змѣ,16,8
тѷ,16,8
тайнами,16,8
възлюби,16,8
нова,16,8
божиею,16,8
лсѧ,16,8
просвѣти,16,8
сту,16,8
древѣ,16,8
молѧ,16,8
життя,16,8
божїѧ,15,8
вилъ,15,8
единый,15,8
ходила,15,8
свято,15,8
сꙑнъ,15,8
благимъ,15,8
страшнаго,15,8
старика,15,8
този,15,8
благочестивымъ,15,8
сѥ,15,8
мирославъ,71,7
печаленъ,14,8
научить,14,8
коя,14,8
буквы,14,8
писати,14,8
игри,14,8
святому,14,8
сѡ,14,8
тьмꙋ,14,8
нуждахъ,14,8
веселъ,14,8
прослави,14,8
цветъ,14,8
врѣмя,14,8
приноситъ,14,8
символомъ,14,8
сильные,14,8
такую,14,8
душамъ,14,8
кони,14,8
кѹ,14,8
вища,14,8
рай,13,8
посади,13,8
глаголѧ,13,8
остановился,13,8
любопы,13,8
увидѣла,13,8
нєбо,13,8
инꙋ,13,8
льна,13,8
икону,13,8
жемчужина,13,8
пришедше,13,8
кри,13,8
спаси,13,8
горꙑ,13,8
городу,13,8
дъщерь,13,8
рукѣ,13,8
разска,13,8
привести,13,8
выше,13,8
стараго,13,8
темна,13,8
кожє,13,8
учитель,13,8
плавали,13,8
злыя,13,8
покаяние,13,8
показала,13,8
людии,13,8
двора,13,8
луга,13,8
смотрѣлъ,13,8
живаху,13,8
года,13,8
любими,13,8
звѣзду,13,8
водꙋ,13,8
всꙋ,13,8
радѡ,13,8
нового,12,8
вершину,12,8
давати,12,8
плѣ,12,8
сердцѣхъ,12,8
твы,12,8
героями,12,8
молиться,12,8
хлеба,12,8
ѥи,12,8
будеть,12,8
даетъ,12,8
прославляху,12,8
сияющие,12,8
дружбы,12,8
лася,12,8
собрашася,12,8
страна,12,8
глада,12,8
світу,12,8
благословитъ,12,8
срѣдѣ,12,8
прє,12,8
сєбѣ,12,8
знааше,11,8
древе,11,8
йны,11,8
оны,11,8
послѣди,11,8
меда,11,8
твориши,11,8
дѣломъ,11,8
помилуй,11,8
награды,11,8
теръ,11,8
милосе,11,8
росло,11,8
новъ,11,8
встретилъ,11,8
тѣбѣ,11,8
возможно,11,8
никогдаже,11,8
божіимъ,11,8
монастыря,11,8
находится,11,8
жестока,11,8
предковъ,11,8
пѣть,11,8
понималъ,11,8
всякую,11,8
природой,11,8
едно,11,8
древомъ,11,8
научися,11,8
смелости,11,8
великы,11,8
человекомъ,11,8
ангеловъ,11,8
разве,11,8
доброславѣ,11,8
большимъ,11,8
тишине,11,8
благословляю,11,8
омъ,11,8
від,11,8
щоб,11,8
лыи,11,8
болѧ,11,8
глѧ,11,8
чѧсто,11,8
любѡ,11,8
совѣта,10,8
ново,10,8
имеетъ,10,8
сидѣли,10,8
съвѣтъ,10,8
хранить,10,8
сиꙗ,10,8
тъмꙑ,10,8
древу,10,8
прелесть,10,8
держа,10,8
възи,10,8
столъ,10,8
звонъ,10,8
нико,10,8
рѹ,10,8
душі,10,8
сномъ,10,8
согла,10,8
спрашивали,10,8
гнѣзда,10,8
дѣнь,10,8
защищали,10,8
звѣрѣ,10,8
нєбєса,10,8
некоторое,10,8
хѣ,10,8
жїе,10,8
прекрасную,10,8
сердецъ,10,8
славиша,10,8
такоже,10,8
свѣть,10,8
часу,10,8
небесах,10,8
нѣкой,10,8
дѣтяхъ,10,8
этихъ,10,8
душами,10,8
ден,10,8
проговори,10,8
милостью,10,8
трудно,10,8
нежно,10,8
есмы,10,8
звали,10,8
землях,10,8
боялся,10,8
молятся,10,8
всюду,10,8
вѣтры,10,8
падо,10,8
тся,10,8
ꙁꙋ,10,8
прꙋ,10,8
творимъ,9,8
нить,9,8
блисташе,9,8
вѣри,9,8
знакъ,9,8
чима,9,8
твоѐ,9,8
отроковица,9,8
оди,9,8
охъ,9,8
стенъ,9,8
лучъ,9,8
непрестанно,9,8
надеждою,9,8
наш,9,8
живѣша,9,8
подобные,9,8
тенъ,9,8
гнь,9,8
очахъ,9,8
языкомъ,9,8
великии,9,8
знаниями,9,8
слѣдъ,9,8
желаніе,9,8
возра,9,8
храмы,9,8
хощѫ,9,8
древле,9,8
ходя,9,8
сияетъ,9,8
нищимъ,9,8
злобѣ,9,8
бѣды,9,8
мудростию,9,8
берега,9,8
трудности,9,8
музыка,9,8
оный,9,8
новую,9,8
познанию,9,8
трав,9,8
награда,9,8
деяния,9,8
прелести,9,8
глубокихъ,9,8
рядом,9,8
каменѣ,9,8
пить,9,8
любяще,9,8
века,9,8
поколение,9,8
высочайшей,9,8
пребудетъ,9,8
пределы,9,8
читаше,9,8
достойны,9,8
серебра,9,8
дете,9,8
третья,9,8
головой,9,8
работу,9,8
браду,9,8
къдѣ,9,8
рассказал,9,8
пространство,9,8
холмѣ,9,8
дожди,9,8
радовахуся,9,8
известна,9,8
умерла,9,8
неё,9,8
именовашеся,9,8
единое,9,8
любові,9,8
солнцє,9,8
поведа,9,8
новы,9,8
имѣѧше,9,8
твоему,9,8
любил,9,8
мудрості,9,8
дѣлѧ,9,8
цвѣтꙋ,9,8
снъ,9,8
вско,9,8
мѣхъ,9,8
тло,9,8
лжи,9,8
любима,9,8
лѧше,9,8
покъ,9,8
зі,9,8
черна,9,8
бимъ,9,8
нными,9,8
мже,9,8
стѡ,9,8
ѧхꙋ,9,8
чистое,8,8
колѣна,8,8
вашемъ,8,8
боялись,8,8
останется,8,8
вѣдаше,8,8
своѥго,8,8
сърдьцє,8,8
скрыты,8,8
творит,8,8
чьи,8,8
оттоле,8,8
шахꙋ,8,8
днѣхъ,8,8
размышляше,8,8
дро,8,8
согласіи,8,8
дорогѣ,8,8
медведей,8,8
будучи,8,8
вершинѣ,8,8
славенъ,8,8
помоги,8,8
удары,8,8
токъ,8,8
сынове,8,8
присно,8,8
коихъ,8,8
лесами,8,8
родъ,8,8
бояшеся,8,8
тїю,8,8
другого,8,8
сущности,8,8
маленькие,8,8
поведали,8,8
носила,8,8
земные,8,8
невидимое,8,8
улицамъ,8,8
смотря,8,8
прекрасныхъ,8,8
днями,8,8
небесными,8,8
злую,8,8
ясенъ,8,8
слышит,8,8
услышав,8,8
полях,8,8
сидѣла,8,8
прекрасное,8,8
чистый,8,8
сотвориша,8,8
речи,8,8
любѧше,8,8
всякий,8,8
тобой,8,8
слушал,8,8
глубоком,8,8
полным,8,8
лени,8,8
пищи,8,8
звуковъ,8,8
служа,8,8
премудрая,8,8
зле,8,8
длинными,8,8
домахъ,8,8
спокойствие,8,8
ина,8,8
спаситель,8,8
живут,8,8
хранят,8,8
позналъ,8,8
трепеташе,8,8
увидев,8,8
советы,8,8
зелено,8,8
спокойно,8,8
тогава,8,8
благословен,8,8
облаках,8,8
воистину,8,8
пойдемъ,8,8
историю,8,8
собирались,8,8
полнымъ,8,8
сказавъ,8,8
коє,8,8
истинной,8,8
одежду,8,8
тихим,8,8
груди,8,8
земель,8,8
самую,8,8
златѣ,8,8
вечера,8,8
беде,8,8
млади,8,8
другом,8,8
предста,8,8
избави,8,8
слѣди,8,8
поляны,8,8
вида,8,8
началіе,8,8
гото,8,8
посреди,8,8
маленьких,8,8
блѣ,8,8
которымъ,8,8
всє,8,8
сказав,8,8
дны,8,8
рны,8,8
еть,8,8
хже,8,8
тны,8,8
добрыня,64,7
агата,50,7
суще,49,7
игорь,49,7
пта,46,7
рѣшѧ,46,7
він,41,7
троци,38,7
рая,37,7
заповѣдямъ,36,7
владиславъ,36,7
загадку,35,7
дємъ,35,7
володимиръ,90,6
лъвъ,33,7
людіє,33,7
кѡвъ,31,7
пеще,30,7
глѣ,30,7
ярослава,30,7
сини,29,7
марїꙗ,29,7
старикъ,27,7
доброславе,27,7
поидѣ,26,7
ови,26,7
съи,26,7
ответъ,25,7
ꙗви,24,7
волшебномъ,23,7
царству,23,7
божїе,23,7
иса,23,7
чловѣци,22,7
храми,22,7
пѣла,22,7
спасенїе,22,7
дїѧ,22,7
благочестиви,21,7
сказъ,21,7
ии,21,7
слуги,21,7
жїю,21,7
щии,20,7
болѣзней,20,7
песню,20,7
путямъ,20,7
стрѣ,20,7
шта,20,7
сестро,19,7
чловѣкомъ,19,7
области,19,7
постѣ,19,7
мѝ,19,7
чѹ,19,7
пойде,18,7
чаша,18,7
младе,18,7
тайный,18,7
думати,18,7
монастырѣ,18,7
третий,18,7
було,18,7
гь,18,7
поможу,17,7
ѥму,17,7
глу,17,7
ренъ,17,7
чары,17,7
мамъ,16,7
делъ,16,7
ковь,16,7
їй,16,7
свѣтълъ,16,7
шь,16,7
хранити,16,7
светлина,16,7
дружина,16,7
ѵ,16,7
каѧ,16,7
ѥмꙋ,15,7
верѣ,15,7
бѣсъ,15,7
ѥѩ,15,7
дрє,15,7
достигъ,15,7
сильнѣе,15,7
можешъ,15,7
ходитъ,15,7
перо,15,7
симеона,15,7
вашего,15,7
святого,15,7
увидѣвъ,15,7
святослава,15,7
вона,15,7
възра,15,7
стїѧ,15,7
дити,15,7
кожде,15,7
таинственные,15,7
кѡмъ,15,7
пріи,15,7
чєловѣ,15,7
въпроси,14,7
дѣяти,14,7
ля,14,7
лѣсꙋ,14,7
добраѧ,14,7
тїѧ,14,7
молодого,14,7
зри,14,7
наро,14,7
пѹ,14,7
духѣ,14,7
молитвамъ,14,7
жены,14,7
имѣяху,14,7
снꙑ,14,7
боля,14,7
ч,14,7
нꙗ,14,7
спасению,13,7
изиде,13,7
хранителемъ,13,7
плачъ,13,7
лости,13,7
готова,13,7
благодарни,13,7
несколько,13,7
богѣ,13,7
готовы,13,7
сий,13,7
принесу,13,7
победилъ,13,7
радуясь,13,7
сокровищъ,13,7
единство,13,7
приходитъ,13,7
иакова,13,7
земята,13,7
злаго,13,7
глубокомъ,13,7
ѥсмь,13,7
блажени,13,7
таємниці,13,7
дце,13,7
ѥгѡ,13,7
мѷ,13,7
прино,12,7
словѣса,12,7
смотрѣ,12,7
своеѧ,12,7
мали,12,7
имянемъ,12,7
сохранитъ,12,7
исполни,12,7
гѹ,12,7
пꙋть,12,7
временахъ,12,7
скрытыхъ,12,7
еяже,12,7
здоровье,12,7
скрытъ,12,7
отвеща,12,7
видѣть,12,7
із,12,7
бываше,12,7
тъгда,12,7
головою,11,7
показывалъ,11,7
чувствовали,11,7
отец,11,7
понима,11,7
цвѣтꙑ,11,7
послушенъ,11,7
бꙑстъ,11,7
книгахъ,11,7
забывай,11,7
зелены,11,7
златая,11,7
обря,11,7
злобный,11,7
сънъ,11,7
пъти,11,7
дъщери,11,7
назадъ,11,7
тече,11,7
носилъ,11,7
зависть,11,7
истинную,11,7
быхъ,11,7
товъ,11,7
дороги,11,7
дружбѣ,11,7
смех,11,7
нне,11,7
попросилъ,11,7
смиренія,11,7
стражи,11,7
рекы,11,7
благочестию,11,7
радоватися,11,7
бѣси,11,7
острые,11,7
спросили,11,7
правильно,11,7
сми,11,7
подоба,11,7
любиаше,11,7
ꙑ,11,7
въꙋ,11,7
дьнꙗ,10,7
спасетъ,10,7
частью,10,7
щаѧ,10,7
сотворю,10,7
собѣ,10,7
покои,10,7
селении,10,7
стенами,10,7
способности,10,7
увидеть,10,7
рѫцѣ,10,7
хла,10,7
тои,10,7
подвигахъ,10,7
стию,10,7
дьнꙑ,10,7
внеза,10,7
лукаваго,10,7
привелъ,10,7
прошелъ,10,7
продолжилъ,10,7
законъ,10,7
символъ,10,7
веселы,10,7
стражъ,10,7
ѥмъ,10,7
гордости,10,7
вземъ,10,7
принеси,10,7
сильнъ,10,7
сказано,10,7
драгоценный,10,7
людскихъ,10,7
добродетелей,10,7
ведетъ,10,7
межъ,10,7
братии,10,7
которыи,10,7
ниже,10,7
послушаша,10,7
диви,10,7
водъ,10,7
всь,10,7
моментъ,10,7
лїй,10,7
драконе,10,7
животным,10,7
речь,10,7
скрыто,10,7
святая,10,7
образу,10,7
лѣс,10,7
титъ,10,7
облаковъ,10,7
дєти,10,7
новыхъ,10,7
рассказъ,10,7
ближе,10,7
чудесныя,10,7
поклонившись,10,7
змꙋ,10,7
дубу,10,7
блꙋ,10,7
вмѣсто,10,7
тери,10,7
сїѣ,10,7
влѣ,10,7
имати,9,7
кротка,9,7
новымъ,9,7
чудесное,9,7
могаше,9,7
тишины,9,7
отправились,9,7
белую,9,7
добрїи,9,7
тога,9,7
помощъ,9,7
разу,9,7
шахъ,9,7
тьмꙑ,9,7
мирꙋ,9,7
каковъ,9,7
знамъ,9,7
временъ,9,7
углу,9,7
рꙋцѣ,9,7
стро,9,7
внѣ,9,7
блистаху,9,7
надеждѣ,9,7
шѫ,9,7
просиша,9,7
подо,9,7
бно,9,7
ꙁꙑ,9,7
билъ,9,7
когдѣ,9,7
вше,9,7
благородный,9,7
смѣлость,9,7
отступи,9,7
писани,9,7
вѣнецъ,9,7
жі,9,7
желаю,9,7
радовалися,9,7
поди,9,7
весели,9,7
сердцемь,9,7
радуйся,9,7
крѣпка,9,7
извѣ,9,7
рыбу,9,7
верили,9,7
дѣвицу,9,7
почувствовала,9,7
образе,9,7
малую,9,7
познаша,9,7
сказаніе,9,7
читать,9,7
остороженъ,9,7
виждаше,9,7
воскликнул,9,7
остались,9,7
сияху,9,7
засмѣялся,9,7
єму,9,7
доброму,9,7
легендой,9,7
приключенияхъ,9,7
книге,9,7
пѫ,9,7
речки,9,7
защи,9,7
любве,9,7
сильной,9,7
луною,9,7
долгого,9,7
стадо,9,7
слабъ,9,7
крестъ,9,7
вод,9,7
вопросъ,9,7
инѣ,9,7
созва,9,7
мѧть,9,7
спросил,9,7
наче,9,7
дѫ,9,7
врє,9,7
холод,9,7
єи,9,7
пото,9,7
глꙋбо,9,7
іѡа,65,6
ѥщє,8,7
явилось,8,7
ненависти,8,7
бѣса,8,7
танцевали,8,7
доли,8,7
шею,8,7
николиже,8,7
наполнилось,8,7
наполнилась,8,7
вѣтъ,8,7
посмотри,8,7
ходяше,8,7
своима,8,7
луну,8,7
рости,8,7
пространстве,8,7
тела,8,7
писана,8,7
чно,8,7
новому,8,7
держаше,8,7
обѣ,8,7
сердцы,8,7
дко,8,7
нуждается,8,7
благородство,8,7
хотите,8,7
вечны,8,7
достигоша,8,7
мечемъ,8,7
терпѣ,8,7
ритъ,8,7
лахъ,8,7
вои,8,7
дахъ,8,7
нощию,8,7
помысли,8,7
печалься,8,7
лугъ,8,7
дка,8,7
птицахъ,8,7
нѣкоторѣмъ,8,7
суму,8,7
повѣждь,8,7
истиннаго,8,7
опасность,8,7
стар,8,7
понимание,8,7
постепенно,8,7
ужасъ,8,7
песнях,8,7
предивный,8,7
слышаще,8,7
юная,8,7
послушай,8,7
смирениемъ,8,7
братию,8,7
знаетъ,8,7
благословенна,8,7
младыхъ,8,7
поча,8,7
сърдцемъ,8,7
мого,8,7
синие,8,7
повела,8,7
нивы,8,7
богови,8,7
искал,8,7
оставила,8,7
подобна,8,7
путей,8,7
прекрасных,8,7
смиреніи,8,7
повели,8,7
вошелъ,8,7
великія,8,7
высокія,8,7
слышал,8,7
страсти,8,7
божественному,8,7
стью,8,7
чист,8,7
зовется,8,7
концахъ,8,7
поня,8,7
родися,8,7
лето,8,7
високи,8,7
вѣтровъ,8,7
крикъ,8,7
трудолюбивъ,8,7
брезе,8,7
видение,8,7
поступки,8,7
знай,8,7
препятствия,8,7
живот,8,7
пътъ,8,7
думи,8,7
любов,8,7
можаше,8,7
дал,8,7
ищемъ,8,7
открыть,8,7
тоска,8,7
миг,8,7
милъ,8,7
реками,8,7
бывало,8,7
глагол,8,7
стоять,8,7
тѣломъ,8,7
житъ,8,7
ніємъ,8,7
мли,8,7
ш,8,7
сосудъ,8,7
дѣлаше,8,7
тство,8,7
въскорѣ,8,7
зно,8,7
ві,8,7
тлѣ,8,7
тѣле,8,7
стї,8,7
вєлї,8,7
ждѹ,8,7
нїї,8,7
въсѣгда,7,7
подаде,7,7
тѣлѣ,7,7
дѣлаєшъ,7,7
научитъ,7,7
апостолъ,7,7
тихи,7,7
отвѣтъ,7,7
сърдьцѣ,7,7
братомъ,7,7
другии,7,7
возложи,7,7
сокрыты,7,7
божественная,7,7
рещи,7,7
печальна,7,7
сидяше,7,7
утренняя,7,7
нажды,7,7
праздника,7,7
молча,7,7
зво,7,7
тогѡ,7,7
ніемъ,7,7
таковы,7,7
стражда,7,7
каждому,7,7
дайте,7,7
осталось,7,7
вселенную,7,7
возвращаться,7,7
ответа,7,7
обѣща,7,7
погубити,7,7
героя,7,7
желаше,7,7
проща,7,7
многія,7,7
сꙑнꙑ,7,7
врѣмени,7,7
сице,7,7
гласомь,7,7
плакати,7,7
петра,7,7
снѣгомъ,7,7
часа,7,7
древняя,7,7
дино,7,7
терь,7,7
преставися,7,7
ученикъ,7,7
принялъ,7,7
правилъ,7,7
такого,7,7
неземной,7,7
письмена,7,7
напрасно,7,7
оставилъ,7,7
судьбу,7,7
ветвях,7,7
понимания,7,7
черными,7,7
полей,7,7
чистую,7,7
ясны,7,7
ведаю,7,7
живы,7,7
далекомъ,7,7
осени,7,7
змии,7,7
сильны,7,7
молчание,7,7
страшны,7,7
хранители,7,7
солнцемъ,7,7
алмазы,7,7
пор,7,7
скрывается,7,7
волею,7,7
судьбы,7,7
мужества,7,7
встречали,7,7
наполнился,7,7
сидела,7,7
медомъ,7,7
пора,7,7
синя,7,7
веде,7,7
чисти,7,7
корнями,7,7
ветры,7,7
жалость,7,7
писания,7,7
двоихъ,7,7
молится,7,7
сѣда,7,7
чудесных,7,7
счастью,7,7
преграды,7,7
улыбкой,7,7
оставивъ,7,7
славили,7,7
травою,7,7
сиянье,7,7
жемчугъ,7,7
расти,7,7
людъ,7,7
сияющее,7,7
значение,7,7
приведе,7,7
земных,7,7
кончается,7,7
храните,7,7
дивныя,7,7
малой,7,7
искушения,7,7
върху,7,7
святом,7,7
бытия,7,7
уходили,7,7
поведала,7,7
воде,7,7
продолжалось,7,7
грело,7,7
бѣлыя,7,7
этими,7,7
еду,7,7
полной,7,7
радовати,7,7
слышу,7,7
доме,7,7
ваших,7,7
главою,7,7
изыдоша,7,7
почувствовали,7,7
вдали,7,7
молвил,7,7
сосны,7,7
сущность,7,7
камнями,7,7
кротость,7,7
пыли,7,7
юноше,7,7
взоры,7,7
окруженномъ,7,7
смысл,7,7
благословиша,7,7
удивился,7,7
страшнымъ,7,7
таким,7,7
шум,7,7
дивного,7,7
наполняли,7,7
громко,7,7
глаша,7,7
ріки,7,7
каменья,7,7
красо,7,7
напра,7,7
всꙑ,7,7
льно,7,7
солнцем,7,7
вни,7,7
божа,7,7
рдцѣхъ,7,7
видѣл,7,7
ѡчи,7,7
скъ,7,7
сердец,7,7
другꙋ,7,7
холо,7,7
мъжъ,7,7
буде,7,7
ками,7,7
нымъ,7,7
достенъ,7,7
ющє,7,7
нємꙋ,7,7
добрѹ,7,7
рна,7,7
сєго,7,7
бови,7,7
марья,118,5
василии,56,6
иван,53,6
петръ,48,6
даровъ,45,6
воронъ,45,6
іоаннъ,44,6
иаковъ,43,6
лилия,40,6
пастырь,39,6
свѧто,39,6
боянъ,36,6
тца,34,6
володимира,34,6
трїи,34,6
дрѣво,34,6
дѣдъ,31,6
ольга,30,6
марія,28,6
змѣй,28,6
дьми,28,6
влади,83,5
благочестии,26,6
чловѣче,24,6
марфа,24,6
живую,24,6
любиаху,23,6
игръ,23,6
ѕвѣзды,22,6
божїимъ,22,6
живѫтъ,21,6
марию,21,6
живяхѫ,21,6
божиѧ,21,6
ꙁвѣ,20,6
ключ,20,6
бѫдетъ,20,6
добромира,20,6
радовася,19,6
кла,19,6
моими,19,6
свѧти,19,6
рѣхъ,18,6
богатый,18,6
марїи,18,6
дѣлѣхъ,17,6
мирослава,17,6
вѣсь,17,6
замка,17,6
миры,17,6
божи,17,6
заботиться,17,6
хотѣаше,17,6
терпение,16,6
животни,16,6
светятъ,16,6
использовать,16,6
видѣхѫ,16,6
сокол,16,6
пр,16,6
рїѧ,15,6
бѣшє,15,6
львовъ,15,6
храбри,15,6
дуси,15,6
сѣло,15,6
болезнь,15,6
истинѣ,15,6
корени,15,6
видеша,15,6
глазъ,15,6
гром,15,6
