word,count,doc_count
iemiga,16,15
paceldams,16,15
jāizdomā,16,15
nopietnu,16,15
sūdzējās,16,15
otras,15,15
silto,15,15
nosēdās,15,15
uzplauka,15,15
krāšņām,15,15
cīņā,15,15
sīkas,15,15
iekšēji,15,15
vērsās,15,15
apakšā,15,15
gudras,15,15
nopurināja,15,15
patiesība,15,15
šalkas,15,15
pārvietojās,15,15
ķepu,15,15
ziedošiem,15,15
spēcīgās,15,15
rīkoja,15,15
ēdienus,15,15
redzēs,15,15
pārliecināti,15,15
apskatījās,15,15
dzirkstīja,15,15
zinātkāra,15,15
smaga,15,15
skaistāk,15,15
sirsnīgu,15,15
apbrīnot,15,15
svaigi,15,15
apskatītu,15,15
saskaņā,15,15
gaišo,15,15
krāšņa,15,15
kārtīgi,15,15
regulāri,15,15
mīļš,15,15
meklēdams,15,15
auksta,15,15
pilnīga,15,15
iešu,15,15
vilnas,53,14
māmiņa,52,14
anete,128,12
bišu,51,14
aina,83,13
laiva,42,14
koraļļu,41,14
sēne,40,14
sieru,39,14
eglīti,38,14
vecāmāte,38,14
burvja,38,14
valsti,37,14
zēni,34,14
lēkt,34,14
kaķēns,34,14
ligzdu,33,14
tēvam,31,14
teikusi,30,14
pērle,68,13
dzeltenais,27,14
atkritumus,27,14
ieleju,27,14
emīl,26,14
rūķiem,25,14
ciems,25,14
izgatavoja,25,14
zaudēto,25,14
ciemos,24,14
celt,24,14
zvaigznīte,100,12
maģiskās,23,14
vecākām,23,14
uzrakstīja,22,14
dzeltens,22,14
zvērs,22,14
tīkla,22,14
strautu,22,14
siera,60,13
ziņa,21,14
melni,21,14
jebkuras,20,14
draudzenēm,20,14
rotaļlietām,20,14
pasakaino,20,14
veidus,20,14
mākslu,20,14
pilieniem,20,14
dēlu,20,14
baudot,20,14
dobuma,20,14
jāpārbauda,19,14
iemītnieks,19,14
pūķiem,19,14
pavērsa,19,14
radošumu,19,14
uzmanīgam,19,14
atšķirt,19,14
rasas,19,14
valoda,19,14
šausmīgi,19,14
riet,19,14
nosmējās,19,14
vēsti,19,14
iepriecināts,19,14
lāču,57,13
dzīvojuši,18,14
vērotu,18,14
stiprāk,18,14
dīvainus,18,14
lūgt,18,14
pilsētiņā,18,14
āboliem,18,14
cienīt,18,14
virtuves,18,14
jautājumi,18,14
parādīsim,18,14
krēslā,18,14
upīte,56,13
iepazītos,17,14
sievieti,17,14
glābt,17,14
ciematiņa,17,14
leģenda,17,14
atjaunotu,17,14
durvju,17,14
redzēsi,17,14
palicis,17,14
šokēts,17,14
pagātni,17,14
vajadzīgi,17,14
gaišumu,17,14
ķepām,17,14
noslēpumainās,17,14
dvēselēm,17,14
lielos,17,14
pukstēja,17,14
lapā,17,14
tikās,17,14
cepures,17,14
troksni,17,14
plašas,16,14
daļām,16,14
tikšanās,16,14
kopīga,16,14
otro,16,14
zaudējuši,16,14
aizņemts,16,14
zinātkāre,16,14
apaļu,16,14
vēstījumu,16,14
piedzīvojis,16,14
vakariņām,16,14
ezeri,16,14
atvērtām,16,14
dziedātu,16,14
krūmā,16,14
vienai,16,14
ielās,16,14
apsprieda,16,14
telpu,16,14
griezties,16,14
aizbēga,16,14
iespaidiem,16,14
priedēm,16,14
palīdziet,16,14
mazāka,16,14
virtuvi,16,14
mēdz,16,14
re,16,14
daļas,15,14
nedēļām,15,14
māksliniece,15,14
īpašība,15,14
parādītu,15,14
burtiem,15,14
aplūkojot,15,14
augstas,15,14
daļā,15,14
vicināja,15,14
stāvot,15,14
paskatieties,15,14
lūkojās,15,14
spīdošiem,15,14
čukst,15,14
spilgtāka,15,14
esošo,15,14
turēt,15,14
dziesmai,15,14
čaloja,15,14
lūpas,15,14
stumbru,15,14
pelēko,15,14
rotaļas,15,14
izgatavoti,15,14
labestību,15,14
uztaisīt,15,14
stumbriem,15,14
vēlu,15,14
jebkurš,15,14
šobrīd,15,14
skaistajām,15,14
izrādot,15,14
pieauga,15,14
patiesības,15,14
rotaļām,15,14
kļuvušas,15,14
plūsmu,15,14
sīks,15,14
deguna,15,14
plānoja,15,14
brūnā,15,14
nopūtas,15,14
vērīgi,15,14
sākuma,14,14
šādā,14,14
smalkas,14,14
mierīgas,14,14
uzņēmās,14,14
robežām,14,14
redzami,14,14
cēlās,14,14
pamēģināja,14,14
uzrunāja,14,14
attēlus,14,14
uztvēra,14,14
nobijusies,14,14
iemīlēja,14,14
interesēja,14,14
garus,14,14
zeltaina,14,14
atšķirīga,14,14
atnesot,14,14
gaišiem,14,14
laipns,14,14
aukstumu,14,14
uzņemt,14,14
prasmes,14,14
sapņojot,14,14
neparastām,14,14
rodas,14,14
pateicības,14,14
plosījās,14,14
svaigām,14,14
pieklājīgi,14,14
ūdeņiem,14,14
vācot,14,14
pilno,14,14
pastāvēja,14,14
smejas,14,14
šķēršļiem,14,14
apzināties,14,14
ilgiem,14,14
novietoja,14,14
nepārtraukti,14,14
dabūt,14,14
sarežģīti,14,14
meklēšana,14,14
izskaties,14,14
virpuļoja,14,14
skaistais,14,14
atnācu,14,14
neatlaidīgi,14,14
mirkļa,14,14
vakar,14,14
dodamies,14,14
smaragda,48,13
lūsis,46,13
salu,43,13
pērkona,43,13
melnais,43,13
bumba,42,13
jānīt,42,13
pērkons,41,13
zirnekļi,39,13
jānītis,192,9
kundze,38,13
vabole,36,13
ezītis,73,12
pērlītes,34,13
gleznot,32,13
purvā,31,13
vectēvu,30,13
varējam,29,13
kukainis,28,13
pļavās,27,13
karalienes,27,13
pieci,27,13
zupu,26,13
zīmju,24,13
migla,24,13
pikas,24,13
barības,23,13
norādes,23,13
glezna,23,13
maģijas,23,13
dzejoli,23,13
rūta,99,11
svētkos,22,13
riekstiem,22,13
baltais,22,13
mīlēts,21,13
interesēts,21,13
dejām,21,13
atrasts,21,13
dīvaino,20,13
putniņam,20,13
līdzsvaru,20,13
futbolu,20,13
punktu,20,13
klints,20,13
uzvarēja,19,13
pasauļu,19,13
zēna,19,13
lietās,19,13
lidojuma,19,13
sapnī,19,13
zvaigznēs,19,13
ezeram,18,13
vīram,18,13
klusās,18,13
šūpojoties,18,13
kleitu,18,13
cīņu,18,13
pilienus,18,13
akmenī,18,13
saglabāja,18,13
atrodi,18,13
šokēta,17,13
zvaigžņotas,17,13
gleznu,17,13
meitu,17,13
siena,17,13
līst,17,13
kautrīgs,17,13
iespējām,17,13
labākajām,17,13
zaķim,17,13
dziedājums,17,13
lejup,17,13
cieņa,17,13
bēdas,17,13
aizmigt,17,13
laukus,16,13
radījumus,16,13
aizsardzības,16,13
krāsainās,16,13
mīlīgs,16,13
pietrūkst,16,13
maziņi,16,13
atmosfēra,16,13
veci,16,13
vecākus,16,13
dzidri,16,13
spilgtā,16,13
klājas,16,13
vērtību,16,13
tumšajiem,16,13
princeses,16,13
rotaļīgi,16,13
ritmu,16,13
parunāt,16,13
skan,16,13
kust,16,13
ejiet,16,13
burbuļoja,16,13
saistītas,15,13
patvērumu,15,13
nonākuši,15,13
vienīgā,15,13
siltumā,15,13
līnijas,15,13
pietura,15,13
akmentiņi,15,13
aust,15,13
dārzos,15,13
pastaigāties,15,13
ceļojumos,15,13
pieskarties,15,13
atkāpās,15,13
pazudušas,15,13
astīti,15,13
vāku,15,13
spēlējot,15,13
kustībām,15,13
salika,15,13
meklēsim,15,13
formām,15,13
krājumu,15,13
pieskārienu,15,13
nezināmā,15,13
nokļūtu,15,13
tīru,15,13
klātbūtni,15,13
nokrāsu,15,13
baidos,15,13
virzienu,15,13
darīsi,15,13
darām,15,13
ziņas,14,13
mācības,14,13
gardumus,14,13
mīlestībai,14,13
peld,14,13
puses,14,13
aizraujoša,14,13
spīdēs,14,13
sūnām,14,13
atstāta,14,13
atšķīrās,14,13
skaļas,14,13
uzraksts,14,13
nolēmis,14,13
biezi,14,13
plaša,14,13
logi,14,13
dažāda,14,13
spīti,14,13
ielūkojās,14,13
melnas,14,13
aizpildīja,14,13
karājās,14,13
sāksies,14,13
iemesls,14,13
liesmas,14,13
ietvēra,14,13
bagāts,14,13
slikts,14,13
ievērot,14,13
izaicinājums,14,13
aizrāvies,14,13
aizmirstot,14,13
atstāj,14,13
jaunajām,14,13
uzmanīgāk,14,13
neskatoties,14,13
apstāties,14,13
labā,14,13
gaidām,14,13
saldumus,14,13
smieklīgu,14,13
notikumus,14,13
saplūda,14,13
atklāts,14,13
ieklausīties,14,13
divus,14,13
dārzi,14,13
spēcīgā,14,13
klīda,14,13
spējā,14,13
nezina,14,13
atvainojās,14,13
negribu,14,13
gribat,14,13
pagājušajā,14,13
atskārta,14,13
jaunākais,13,13
jāpaliek,13,13
dos,13,13
vissvarīgākā,13,13
uztvert,13,13
mierināt,13,13
skaistākajām,13,13
brīnumainas,13,13
visdažādākie,13,13
ņemt,13,13
ēku,13,13
sejām,13,13
sarežģīts,13,13
apmulsa,13,13
ļaut,13,13
astoņi,13,13
paceļot,13,13
svaigo,13,13
drīzāk,13,13
darbojās,13,13
precīzi,13,13
gardus,13,13
mākoņos,13,13
acs,13,13
mazam,13,13
krāšņus,13,13
pieredzē,13,13
izdzīvot,13,13
īsu,13,13
satraukuma,13,13
mutē,13,13
meklēšanu,13,13
rietēja,13,13
izjūtas,13,13
pūš,13,13
augstiem,13,13
gatavojoties,13,13
vārda,13,13
tavi,13,13
balsīs,13,13
smieklīgas,13,13
stūri,13,13
ceļvedis,13,13
parūpēties,13,13
gala,13,13
entuziasma,13,13
domādams,13,13
pūlēm,13,13
aizvedīs,13,13
jāatrisina,13,13
tauriņiem,13,13
nākt,13,13
klēpī,13,13
ielīda,13,13
pamodies,13,13
sēdēdams,13,13
nosprieda,13,13
iepūta,13,13
visvērtīgākais,13,13
vectētiņš,78,11
brīvība,39,12
skudra,39,12
čiv,77,11
kuģis,38,12
bitīte,36,12
annija,150,9
gleznoja,34,12
rūda,72,11
vardes,32,12
līvai,29,12
zīles,29,12
gliemežvāku,27,12
pēterīt,27,12
zvans,24,12
vārnas,24,12
zemenēm,24,12
justos,23,12
tuneli,23,12
bumbiņas,23,12
vislielāko,22,12
runa,22,12
lauki,22,12
zvaniņu,22,12
dziedātāju,21,12
aizgājis,21,12
rūķu,59,11
andri,20,12
zars,19,12
zinātni,19,12
zālītes,19,12
čūskām,19,12
mājiņu,18,12
liliju,18,12
vēstules,18,12
burvjiem,18,12
lapsai,18,12
pludmali,18,12
kaķa,18,12
pasakainā,18,12
atklāsmes,18,12
izklaides,17,12
palīgi,17,12
cepumus,17,12
zvaigžņotā,17,12
vērtīgs,17,12
drīzumā,17,12
liepu,17,12
pagātnes,17,12
zīmuļiem,17,12
mājoklis,17,12
stāstījis,17,12
slepeno,17,12
skaidras,16,12
lidošanu,16,12
darbam,16,12
maziņa,16,12
izaicinājumu,16,12
iedvesmas,16,12
dārga,16,12
zālītēm,16,12
punkts,16,12
dārzus,16,12
sēkliņas,16,12
lapai,16,12
valodas,15,12
aizsardzību,15,12
brokastu,15,12
ainu,15,12
skaistākas,15,12
vāverei,15,12
veidotas,15,12
devis,15,12
sāpēm,15,12
jāiemācās,15,12
slēptu,15,12
jūrai,15,12
gabaliņš,15,12
ceļojumus,15,12
nosaukums,15,12
īpašībām,15,12
aizmirsa,15,12
dzeltenīgs,15,12
iemācīt,15,12
grozā,15,12
ilgāk,15,12
ziedā,15,12
brīvā,15,12
pusdienas,15,12
pasakainu,15,12
kukaini,15,12
labestība,15,12
meistaru,14,12
rīkot,14,12
pārtiku,14,12
mīļākās,14,12
dalītos,14,12
atgrieza,14,12
saldi,14,12
pazust,14,12
senās,14,12
misija,14,12
laukums,14,12
zivi,14,12
krājumiem,14,12
garajām,14,12
pacietīgs,14,12
stājās,14,12
krāso,14,12
prieki,14,12
biedējoši,14,12
sīkām,14,12
vēlmēm,14,12
dārzeņus,14,12
kārtu,14,12
jauko,14,12
saullēktu,14,12
vietai,14,12
parādīsies,14,12
izskats,14,12
aizmiga,14,12
graudus,14,12
jūties,14,12
ritmā,14,12
bērnībā,14,12
gliemežiem,14,12
atcerējos,14,12
veidos,13,12
ziemeļiem,13,12
jāsargā,13,12
dziļuma,13,12
aizgājuši,13,12
izaicinājumiem,13,12
gaidījis,13,12
krāsainos,13,12
sita,13,12
klāta,13,12
stāstījusi,13,12
jebkādas,13,12
sarīkot,13,12
stāstītu,13,12
ienākt,13,12
veselību,13,12
aizbēgt,13,12
jaunajam,13,12
aukstums,13,12
atšķirīgi,13,12
zinātu,13,12
krāsojās,13,12
kristāliem,13,12
uzdevumiem,13,12
plaukstas,13,12
pašai,13,12
notiekošo,13,12
vienoti,13,12
atvadīties,13,12
svarīgāk,13,12
dziesmiņu,13,12
izvairīties,13,12
sārtiem,13,12
darbā,13,12
nākamreiz,13,12
plaukstā,13,12
skatieniem,13,12
steigšus,13,12
vecākajiem,13,12
zaļos,13,12
ideāli,13,12
labsirdīgs,13,12
ziedošām,13,12
līdzīgs,13,12
nepatīk,13,12
sapratne,13,12
apkārtējiem,13,12
mazāks,13,12
kamīna,13,12
paklausīgi,13,12
rādīdama,13,12
jādomā,13,12
meklējumi,13,12
parādi,13,12
drūms,13,12
sūta,13,12
acumirklī,13,12
gataviem,13,12
paņem,13,12
jausmas,13,12
sajūsminājās,13,12
pārvietoties,12,12
sirsnīga,12,12
trešajā,12,12
draudzīgiem,12,12
gudrākais,12,12
priecīgus,12,12
vecuma,12,12
jāšķērso,12,12
dīvainā,12,12
laipniem,12,12
nēsāja,12,12
oranžiem,12,12
jāievēro,12,12
vērtīga,12,12
tīrs,12,12
spožajām,12,12
sevišķi,12,12
klusiņām,12,12
krāšņo,12,12
stūrīti,12,12
lēkādams,12,12
apvienojot,12,12
oranžās,12,12
satrauktu,12,12
krājumus,12,12
atveras,12,12
iekšējais,12,12
pašām,12,12
dzirdama,12,12
atgrieztos,12,12
jumtiem,12,12
saukta,12,12
tumšām,12,12
iznīcināt,12,12
pārvietot,12,12
beigu,12,12
vesela,12,12
neaizmirstiet,12,12
straumi,12,12
sola,12,12
plašu,12,12
nejutās,12,12
varēsiet,12,12
iedvesmot,12,12
atjaunoja,12,12
paslēptu,12,12
brīnišķīgajā,12,12
spožuma,12,12
pasakās,12,12
zvaigznei,12,12
ieplūda,12,12
pagatavoja,12,12
sekojiet,12,12
klāts,12,12
noklausījās,12,12
tauriņus,12,12
atklājas,12,12
šaudījās,12,12
izpratnes,12,12
sulīgas,12,12
spīduma,12,12
uzmanies,12,12
tiktu,12,12
vismazākais,12,12
zināji,12,12
atspoguļojās,12,12
gardās,12,12
sapratusi,12,12
pārvērst,12,12
sildīt,12,12
izbijies,12,12
nokļūsim,12,12
noskuma,12,12
nepadodās,12,12
nopūšoties,12,12
saulespuķe,79,10
eņģeļi,34,11
zinātnieks,33,11
tīkls,33,11
dzejas,33,11
puķe,33,11
lācītis,32,11
briesmonis,31,11
pūcīti,31,11
elīnas,29,11
vējiņš,28,11
karalistes,28,11
kāpas,27,11
mirdzošās,27,11
pārslas,27,11
egle,26,11
zirgi,26,11
piparkūkas,24,11
ragana,62,10
jebkādu,23,11
akmentiņš,23,11
jautā,23,11
skatuves,22,11
rūdim,21,11
krāsainajiem,21,11
garšas,21,11
saulespuķu,20,11
melnās,20,11
ziediņš,20,11
vecītis,58,10
patīkēja,19,11
ceļojumi,19,11
vēlēties,18,11
maģiskais,18,11
planētām,18,11
izārstēt,18,11
aplūkot,18,11
nokritusi,17,11
komandas,17,11
noslēpuma,17,11
mašīnas,17,11
veiksmīgi,17,11
dārzeņi,17,11
bērniņi,17,11
mārtiņ,17,11
zaudējusi,16,11
saikni,16,11
ostu,16,11
vīra,16,11
lēns,16,11
līvu,16,11
redzēts,16,11
dūmu,16,11
mīlam,16,11
gliemežnīcas,16,11
jāmācās,15,11
brīnumainā,15,11
lapsām,15,11
galam,15,11
pavedienus,15,11
bij,15,11
sunim,15,11
brīžiem,15,11
palīdzam,15,11
adatas,15,11
piepeldēja,15,11
mirdzot,15,11
iesaucas,15,11
drošāk,14,11
ziemassvētkos,14,11
atradāt,14,11
sniegt,14,11
burbuļus,14,11
stirnu,14,11
tukšs,14,11
saulainās,14,11
karstās,14,11
vēlējos,14,11
zvejnieku,14,11
saukts,14,11
koši,14,11
lidotu,14,11
putniņiem,14,11
šejienes,14,11
pāriet,14,11
pietrūka,14,11
ezeriņa,14,11
palīgu,13,11
pieder,13,11
slēpta,13,11
atpūstos,13,11
dzimis,13,11
izaicinājumus,13,11
tradīciju,13,11
interesantiem,13,11
mīlīga,13,11
mīli,13,11
skatītos,13,11
aukstā,13,11
dārzeņu,13,11
tiks,13,11
dažkārt,13,11
skujām,13,11
zilajiem,13,11
vērodams,13,11
valkāja,13,11
nākamgad,13,11
aizrautības,13,11
pieaugušie,13,11
vēsturē,13,11
nedēļā,13,11
kaimiņu,13,11
norietēja,13,11
uztraucās,13,11
jādalās,13,11
ozoli,13,11
priecājas,13,11
spēlētos,13,11
jāgaida,13,11
grūta,13,11
brīžus,13,11
izmanto,13,11
augsto,13,11
rūpējoties,13,11
sarkanīgi,13,11
ienesa,13,11
dodieties,13,11
manī,13,11
iepriekšējā,13,11
iekliegās,13,11
aktīvs,12,11
meklējuma,12,11
domāšanas,12,11
lielākas,12,11
iztēloties,12,11
dzimusi,12,11
lasījis,12,11
mīļas,12,11
palēnām,12,11
šūpošanos,12,11
aizraujošas,12,11
mūžīga,12,11
dzēra,12,11
spēkam,12,11
aizņēma,12,11
svarīgākā,12,11
pamanījis,12,11
mostas,12,11
misiju,12,11
atjautību,12,11
norāda,12,11
bērnību,12,11
sveicināts,12,11
skriešus,12,11
attēloja,12,11
mūsos,12,11
ievārījumu,12,11
iedzīvotājs,12,11
zeltainas,12,11
mīkstas,12,11
dedzināja,12,11
lapotnes,12,11
meklējumus,12,11
sals,12,11
pieradis,12,11
gaišāks,12,11
pārliecināja,12,11
vecmāmiņai,12,11
šodienas,12,11
perfekti,12,11
bēdu,12,11
tālas,12,11
pretoties,12,11
nākamajām,12,11
svarīgāks,12,11
neiedomājami,12,11
dodos,12,11
mērķus,12,11
aptvēra,12,11
dejotu,12,11
nejauši,12,11
mīļoto,12,11
saulīti,12,11
neparastais,12,11
ieskatoties,12,11
nomierinājās,12,11
vēls,12,11
augstā,12,11
ērti,12,11
balsu,12,11
apļa,12,11
skanēt,12,11
sācies,12,11
ieleja,12,11
neaizmirsa,12,11
smagu,12,11
maniem,12,11
šūpojot,12,11
vareni,12,11
netika,12,11
klusāk,12,11
dobes,12,11
zariņus,12,11
jāēd,12,11
spēlējam,12,11
palīdzēji,12,11
iesauca,12,11
ņem,12,11
sejās,12,11
vicinādams,12,11
dzirkstele,50,10
miķelis,88,9
maz,11,11
vidienē,11,11
slavena,11,11
slēpts,11,11
gados,11,11
spārniņiem,11,11
jūrām,11,11
godu,11,11
neparastus,11,11
nodarbojās,11,11
pašiem,11,11
aizņemta,11,11
bijušas,11,11
mēdza,11,11
krāšņs,11,11
saki,11,11
neskaitāmas,11,11
aizturēja,11,11
vislielākās,11,11
sagatavot,11,11
krūmus,11,11
veiklību,11,11
izdomājis,11,11
palīdzēsi,11,11
nolaisties,11,11
jebkura,11,11
vaļā,11,11
sarežģīta,11,11
palīdzējām,11,11
apziņas,11,11
sulīgu,11,11
ieradies,11,11
augstāki,11,11
saproti,11,11
meitenīti,11,11
mazai,11,11
spožus,11,11
mirdzošus,11,11
ziņkāri,11,11
baidoties,11,11
lapiņām,11,11
vecos,11,11
zariņa,11,11
pārsteidza,11,11
apkārtne,11,11
šalcēja,11,11
nākamajās,11,11
izmēru,11,11
spēcīgiem,11,11
iekrāsojās,11,11
neparastā,11,11
īpašais,11,11
uzmanīgai,11,11
nelielo,11,11
šķērsli,11,11
rīcību,11,11
dienvidiem,11,11
atbalsta,11,11
savienoja,11,11
klausīdamies,11,11
krāšņajiem,11,11
izglābi,11,11
nepieciešami,11,11
lapotnēm,11,11
pūkaini,11,11
visdažādākajām,11,11
milzīgus,11,11
izvēle,11,11
nopietns,11,11
biezām,11,11
omulīgā,11,11
paveikuši,11,11
iespējamo,11,11
sakot,11,11
bagātu,11,11
dzirdētu,11,11
situāciju,11,11
aizrāva,11,11
nedzirdēja,11,11
palūdza,11,11
sāks,11,11
pavēroja,11,11
tālienes,11,11
atsevišķi,11,11
zaļumi,11,11
pilnīgā,11,11
īstas,11,11
negaidītu,11,11
košas,11,11
jāuzmanās,11,11
nopūtu,11,11
izdarīsim,11,11
meklējat,11,11
izglāba,11,11
garumā,11,11
nekādas,11,11
ziedošu,11,11
atbildību,11,11
abus,11,11
platu,11,11
sniga,11,11
pienenes,11,11
šņukstēja,11,11
atliek,11,11
lietū,11,11
atvadoties,11,11
atcerēdamās,11,11
atteica,11,11
gliemeža,45,10
pele,37,10
skudriņas,36,10
kūku,33,10
zemūdens,33,10
bitītes,31,10
elīzas,30,10
salas,29,10
vectētiņa,29,10
sāls,28,10
kļavas,27,10
svinības,26,10
tunelī,26,10
bumbiņa,26,10
zvirbulis,25,10
sieva,25,10
vistas,23,10
oskars,99,8
burvji,22,10
putekļi,22,10
zīlīti,22,10
andrim,21,10
svītrām,21,10
cepure,21,10
zirgiem,21,10
piliens,20,10
mākoni,20,10
līvas,20,10
karte,20,10
deja,20,10
raganas,20,10
toms,96,8
pērlēm,19,10
dzeju,19,10
mākonītis,19,10
liene,95,8
slēpto,18,10
kristālu,18,10
līzai,18,10
rīgu,18,10
ziemeļu,17,10
ūdenskrituma,17,10
tradīcijām,17,10
vislabākajiem,17,10
brīvdienas,17,10
elīzai,17,10
viesis,17,10
dārgakmeņu,17,10
zariņu,17,10
strādājuši,16,10
kakao,16,10
eņģeļus,16,10
jāprot,16,10
speciālu,16,10
lāpstiņu,16,10
vēroju,16,10
māra,54,9
labākos,15,10
instrumentus,15,10
runāju,15,10
gaidījusi,15,10
putekļiem,15,10
senču,15,10
tumšās,15,10
lilijai,15,10
apzināti,15,10
burvībām,15,10
cūku,15,10
atdzīvojas,15,10
vecis,15,10
dziedošās,15,10
dziedošo,15,10
atklāti,14,10
pirmajam,14,10
citādāk,14,10
vecajai,14,10
violetas,14,10
zināmu,14,10
zvaigžņotām,14,10
pavedieniem,14,10
veikala,14,10
uzzinājusi,14,10
jāredz,14,10
logus,14,10
zani,14,10
uzdot,14,10
iestādīja,14,10
atpūšas,14,10
prāta,14,10
sēklām,14,10
kaudzes,14,10
mosties,14,10
zvaniņš,14,10
saldumiem,13,10
paēst,13,10
līnijām,13,10
vientuļi,13,10
sausas,13,10
notikumi,13,10
brīnumaina,13,10
tējas,13,10
augstuma,13,10
vējus,13,10
gabaliņiem,13,10
zvīņas,13,10
nozīmīgu,13,10
vēsmas,13,10
šarmu,13,10
pazaudējis,13,10
zīmē,13,10
atziņu,13,10
bērza,13,10
pļaviņā,13,10
super,13,10
tāls,12,10
dobumu,12,10
nāvei,12,10
mēģinājumiem,12,10
labumu,12,10
pludmales,12,10
skolotāju,12,10
grūtībās,12,10
lidojumiem,12,10
jautriem,12,10
punktiņi,12,10
atdot,12,10
skaistumam,12,10
veiksmi,12,10
ļauna,12,10
patīkams,12,10
brāļu,12,10
atklāsme,12,10
atgādinās,12,10
tālā,12,10
gudrāka,12,10
spilvenu,12,10
neatlaidību,12,10
īpašām,12,10
izstaigāja,12,10
daudzajiem,12,10
viļņus,12,10
krēslas,12,10
upju,12,10
lidojoši,12,10
izglītots,12,10
spārniņus,12,10
drosmei,12,10
pievilka,12,10
vibrēt,12,10
celiņus,12,10
tēta,12,10
skaistākajiem,12,10
varone,12,10
kopīgs,12,10
slēpt,12,10
soļus,12,10
meklējumu,12,10
zobiem,12,10
apskaut,12,10
patiesās,12,10
smaidiem,12,10
risinājums,12,10
nodziedāja,12,10
sadzirdēt,12,10
domājusi,12,10
skudrām,12,10
dzirdēji,12,10
mmm,12,10
atspoguļot,12,10
skatos,12,10
kautrīgi,12,10
nopriecājās,12,10
līdzīga,11,10
mēģina,11,10
iecienīto,11,10
dēvēja,11,10
purpura,11,10
stūriem,11,10
atrisināja,11,10
sīkās,11,10
telpas,11,10
apskatot,11,10
glābtu,11,10
simbolizē,11,10
lūkojoties,11,10
paklanījās,11,10
audzēja,11,10
spīdošo,11,10
lāpstu,11,10
vientulību,11,10
dīvainās,11,10
savienot,11,10
paklāja,11,10
zvērus,11,10
strādājot,11,10
izgatavot,11,10
aizņemti,11,10
uzbrukt,11,10
dzīvnieka,11,10
vienotību,11,10
simboli,11,10
jūt,11,10
skaistumiem,11,10
spēcīgāki,11,10
upīti,11,10
sniedzot,11,10
krāja,11,10
virsotnēm,11,10
fantāzijas,11,10
izplatīja,11,10
neiespējams,11,10
bažas,11,10
pārējos,11,10
ietekmē,11,10
rūpīga,11,10
iekrāsoja,11,10
liecina,11,10
purvu,11,10
mirdzošo,11,10
logā,11,10
laipnība,11,10
pusdienām,11,10
izstiepās,11,10
atnākšanu,11,10
garā,11,10
ziņkārību,11,10
mūžā,11,10
atbilda,11,10
apaļo,11,10
uzmeta,11,10
vērā,11,10
vibrācijas,11,10
darbības,11,10
kliegt,11,10
nāciet,11,10
neatrada,11,10
izdarīji,11,10
piekrītoši,11,10
nolidoja,11,10
saskatījās,11,10
risinājumus,11,10
sulas,11,10
savstarpējā,11,10
brīdim,11,10
klausieties,11,10
čukstos,11,10
siltās,11,10
saulaina,10,10
bērna,10,10
pirmos,10,10
izstrādāja,10,10
iekļauts,10,10
matos,10,10
maģiskas,10,10
maģiskiem,10,10
jāmēģina,10,10
laukam,10,10
meklējis,10,10
sākusies,10,10
dzirdami,10,10
dzirkstoši,10,10
sīkus,10,10
nodrošināja,10,10
pīles,10,10
spēcīgus,10,10
saldo,10,10
nebaidos,10,10
rakstīta,10,10
nākamajam,10,10
varēju,10,10
pasargātu,10,10
pamājot,10,10
rotaļīga,10,10
spieda,10,10
nezināmiem,10,10
sausa,10,10
pasmaidot,10,10
ātro,10,10
apaļīgs,10,10
pārliecinoši,10,10
pārlidoja,10,10
interese,10,10
vēstīja,10,10
loku,10,10
smaidīgu,10,10
piekritis,10,10
ieelpojot,10,10
smaidīga,10,10
priecīgām,10,10
sakņu,10,10
spēkos,10,10
zeltainiem,10,10
vienkāršu,10,10
pārliecināt,10,10
visādi,10,10
apmierinājumu,10,10
ietriecās,10,10
paklāju,10,10
smaržīgiem,10,10
ticis,10,10
novērot,10,10
gaidīju,10,10
izveidojis,10,10
izzust,10,10
plankumiem,10,10
izrotāja,10,10
krāsainajām,10,10
jāizvēlas,10,10
paredzēta,10,10
fantāzijām,10,10
paklājs,10,10
rādīdams,10,10
ielikt,10,10
iedomājoties,10,10
pārvietojas,10,10
pacēlusies,10,10
krājums,10,10
smaidošs,10,10
unikālā,10,10
paslēpies,10,10
brīvu,10,10
ziņkārīgām,10,10
ienākot,10,10
dzidru,10,10
vecumā,10,10
gardumu,10,10
krastiem,10,10
tumšos,10,10
palielināja,10,10
neaizmirstamu,10,10
atgādinājums,10,10
mīļiem,10,10
pamirkšķināja,10,10
piekāpās,10,10
spēcīgais,10,10
apturēja,10,10
gaišāka,10,10
rūpējies,10,10
tuvējo,10,10
gaitu,10,10
dzirdamas,10,10
izskaidroja,10,10
apgaismojot,10,10
pulsēja,10,10
savādi,10,10
dzīvas,10,10
noslēpumainiem,10,10
atpakaļceļā,10,10
ieveda,10,10
pelēkām,10,10
viltību,10,10
ilgs,10,10
stingri,10,10
akmentiņiem,10,10
harmonijas,10,10
samulsa,10,10
dārgas,10,10
aicinot,10,10
draudzēties,10,10
piepildās,10,10
pārliecinoties,10,10
mieram,10,10
plecu,10,10
savādāka,10,10
savilka,10,10
sensenos,10,10
gaidīsim,10,10
pamēģināsim,10,10
ķērās,10,10
varenu,10,10
kaudzi,10,10
rosīgi,10,10
skaidra,41,9
vārna,39,9
emīlija,74,8
