word,count,doc_count
նշաններ,23,20
հետաքրքրություն,23,20
կգտնի,23,20
համոզված,23,20
գիտակցեց,23,20
տեսեք,23,20
թղթի,23,20
կապում,23,20
ամռանը,23,20
նկատեցին,23,20
խաղողի,67,17
կենդանու,22,20
հանդիպելով,22,20
թանկ,22,20
էներգիայով,22,20
անդադար,22,20
վայրերում,22,20
բույրով,22,20
խոսեցին,22,20
հեռվում,22,20
դրված,22,20
օգնեն,22,20
պատմեմ,22,20
տամ,22,20
խաղաղությունը,22,20
լինելն,22,20
ուրախանալով,22,20
դավիթ,51,18
մարմարյա,36,19
քարտեզի,36,19
լճակ,21,20
հարցնում,21,20
թաքցնում,21,20
խոսելով,21,20
ձևերով,21,20
ծաղկեցին,21,20
ընտրել,21,20
կյանքին,21,20
բացվեցին,21,20
երազանքն,21,20
պարզվեց,21,20
ամբողջովին,21,20
մասնակցում,21,20
մոռացեք,21,20
հայրիկ,50,18
վիշապին,35,19
խաղալիս,20,20
զվարճանալ,20,20
երազելով,20,20
վերադառնա,20,20
լացի,20,20
դրանցից,20,20
մտնելով,20,20
փոխեց,20,20
թափել,20,20
քեզնով,20,20
հայկ,34,19
բառերը,34,19
տիգրան,33,19
լիլին,107,14
ժամը,46,18
խորհուրդը,29,19
ասա,28,19
պարերը,42,18
մոլորվել,27,19
ափ,26,19
ամառը,26,19
թռան,26,19
պապա,55,17
խավար,25,19
այցելեց,25,19
ջրերը,24,19
հարևան,24,19
եղեք,24,19
ազնիվ,24,19
խոտեր,24,19
ամրոցը,38,18
վերադարձնել,23,19
պատկանում,23,19
չոր,23,19
բազում,23,19
ջրից,23,19
բերանը,23,19
ճչաց,23,19
ավազի,37,18
պատմությամբ,22,19
ծերունու,22,19
ինչպիսիք,22,19
խոհանոցում,22,19
ճանաչում,22,19
հայտարարեց,22,19
ճանաչել,22,19
զգացմունքները,22,19
քաղցած,22,19
փորագրված,22,19
համը,22,19
նավակը,66,16
լուսնային,66,16
հարցում,21,19
օրերի,21,19
հատակին,21,19
փնտրեց,21,19
հետաքրքրվեցին,21,19
միացավ,21,19
խոտերը,21,19
առարկա,21,19
հիանում,21,19
շնչում,21,19
գնացել,21,19
կուզենայի,21,19
որոշում,20,19
կդառնա,20,19
կորցնում,20,19
խորն,20,19
ճառագայթներ,20,19
սովորելով,20,19
ընդունել,20,19
դնում,20,19
նշեց,20,19
թափահարեց,20,19
զգացել,20,19
վերևից,20,19
դանդաղորեն,20,19
տուփը,34,18
երեկ,19,19
վերականգնվեց,19,19
խոնավ,19,19
քաջություն,19,19
ուշադրությունը,19,19
կոպիտ,19,19
այնուամենայնիվ,19,19
շարժում,19,19
հասկանալով,19,19
հեռվից,19,19
պատասխան,19,19
կապ,19,19
շրջակա,19,19
դասեր,19,19
ճամփորդությունը,31,18
փոքրիկս,31,18
մեղուներին,29,18
քամիները,29,18
բարեկամ,27,18
ծովափին,26,18
հոգիների,26,18
գրադարան,26,18
փոշոտ,26,18
եզակ,26,18
երաժշտությամբ,26,18
լճում,25,18
ամպեր,24,18
հատապտուղներ,24,18
օդ,24,18
տարեց,24,18
հնագույն,24,18
դպրոցից,24,18
արքայադուստրը,38,17
սրտերի,23,18
պարեցին,23,18
շարժումները,23,18
խ,37,17
ծանոթացավ,22,18
դիտելով,22,18
աղբյուր,22,18
խոչընդոտները,22,18
թուղթ,22,18
հասնելով,21,18
կերակուրը,21,18
փոխարեն,21,18
աշխատեցին,21,18
դարպաս,21,18
աչքերի,21,18
լռում,21,18
ստվերում,21,18
կորցրեց,21,18
իմաստությամբ,21,18
հավատա,21,18
վարդը,65,15
հետքերը,35,17
մթնել,20,18
գործ,20,18
լռեցին,20,18
հետաքրքրության,20,18
ստացել,20,18
հայացքը,20,18
լեռից,20,18
դրանով,20,18
դիմեց,20,18
կերել,20,18
կարողանար,20,18
սիրես,20,18
վախենա,20,18
գտնելը,20,18
փոքրի,34,17
թռչնին,34,17
օրերով,19,18
հարմար,19,18
աջակցում,19,18
այդպիսով,19,18
խաղաղությամբ,19,18
մեղմորեն,19,18
կապը,19,18
գետերի,19,18
խաղերով,19,18
դրել,19,18
հոգատար,19,18
սկսվել,19,18
հիշողություն,19,18
շարժելով,19,18
խոսքերի,19,18
սպասվում,19,18
կլինես,19,18
ախ,18,18
տեսնեն,18,18
հիշողություններ,18,18
բույսերով,18,18
հեռանալ,18,18
հետևեցին,18,18
լեռներն,18,18
զարմանքից,18,18
պահապանն,18,18
թափեց,18,18
պատրաստվեց,18,18
պատմությունն,18,18
կարողանաս,18,18
հայացքով,18,18
գա,18,18
բոլորիս,18,18
կախարդի,32,17
մրջյունների,32,17
բույնը,30,17
անուշիկին,29,17
մայրիկիս,29,17
դուռ,28,17
աշխարհներ,27,17
շա,27,17
անտառներում,26,17
հմայիչ,26,17
երկրում,26,17
ջերմության,26,17
իմաստության,26,17
կենդանին,25,17
յոթ,25,17
սովորեցի,25,17
սոնա,37,16
նավակ,22,17
սեւ,22,17
տարին,22,17
կախարդանք,22,17
մարգագետնի,22,17
աշնանային,36,16
վերևում,21,17
բնի,21,17
մեծությունը,21,17
լեգենդի,21,17
հոգնում,21,17
արքայադստեր,21,17
ցատկում,21,17
բացում,21,17
ճյուղին,21,17
առեղծված,21,17
տխրել,21,17
լեգենդները,35,16
համարում,20,17
գաղտնիքն,20,17
նետում,20,17
փախչել,20,17
գործերը,20,17
մոռանալ,20,17
բացահայտեց,20,17
ետևում,20,17
կխաղանք,20,17
դժվարին,20,17
գնահատել,20,17
կարենը,94,12
էակների,19,17
հանդիպումը,19,17
կազմում,19,17
պատմվում,19,17
տարածեց,19,17
հարցրեցին,19,17
ճանապարհներով,19,17
հոգեկան,19,17
դասը,19,17
խորքերից,19,17
ոգևորվեց,19,17
ջրերի,19,17
ամպերով,19,17
ոգևորությամբ,19,17
շփվել,19,17
ոսկուց,19,17
դեմքով,19,17
քնկոտ,19,17
արևով,19,17
վայ,19,17
ընկերներով,19,17
փոքրիկի,33,16
բնություն,18,17
հաստ,18,17
ծայրը,18,17
հայտնվում,18,17
կենտրոն,18,17
վերցրին,18,17
ճյուղերից,18,17
կանգնեցին,18,17
անես,18,17
ունենան,18,17
ունենա,18,17
հետագայում,18,17
վերադառնանք,18,17
հուզված,18,17
մարմին,18,17
հնարավորություն,18,17
երրորդը,18,17
ամենատարբեր,18,17
հաց,18,17
կտանի,18,17
արցունքներ,18,17
էակ,18,17
հետաքրքրասիրությունը,18,17
փայլելով,18,17
բարսեղը,92,12
խնձորները,47,15
ամենօրյա,17,17
արջեր,17,17
կարողանամ,17,17
վնաս,17,17
սենյակի,17,17
նրանով,17,17
կվերադառնա,17,17
պատրաստվեցին,17,17
մարմնով,17,17
կարիքը,17,17
ժամանակից,17,17
մաս,17,17
ճամփորդել,17,17
հաղթահարեցին,17,17
պահի,17,17
գիտակցելով,17,17
ութ,17,17
բերեցին,17,17
կսովորեցնեմ,17,17
ֆուտբոլ,31,16
մրցույթի,30,16
նանեն,89,12
ձին,59,14
մշակույթը,29,16
թագավորին,29,16
արևիկ,29,16
արջիկը,29,16
ամպը,58,14
նավը,28,16
սուրբ,27,16
փոշին,27,16
տարվա,27,16
ձմեռվա,26,16
ձուկը,55,14
ամպի,40,15
ավագ,25,16
գրքում,25,16
պալատ,25,16
արան,69,13
չ,24,16
փոխարենը,24,16
խանութ,24,16
հրամայեց,24,16
բարեկամներ,23,16
թիթեռի,23,16
ընկած,22,16
արարած,22,16
վնասված,22,16
լեզուներով,22,16
իրականության,21,16
խելքի,21,16
որովհետեւ,21,16
երազներով,21,16
երկրներ,21,16
աչքի,21,16
կաթիլների,21,16
մարտահրավեր,21,16
շոյելով,21,16
հավատը,20,16
արեգակնային,20,16
ողջունում,20,16
խմում,20,16
նկարված,20,16
տեսարաններ,20,16
բու,20,16
երևի,20,16
դաժան,20,16
լսեցիր,20,16
զգացի,20,16
դարպասը,34,15
շրջապատի,19,16
գտնեմ,19,16
կառուցեց,19,16
անհեթեթ,19,16
ոսկու,19,16
ծնվում,19,16
հաճույք,19,16
կտեսնենք,19,16
բակ,19,16
շարժման,19,16
սարերի,33,15
ընկերասեր,18,16
արկածախնդիր,18,16
փայլով,18,16
լացեց,18,16
սիրող,18,16
կատակում,18,16
խոսք,18,16
լողանում,18,16
սովորելու,18,16
վայելեց,18,16
բույրերով,18,16
բարությունն,18,16
հարցը,18,16
կոկիկ,18,16
նպատակին,18,16
թուլանալ,18,16
պար,32,15
բուն,32,15
փակ,17,16
շրջապատը,17,16
բաղկացած,17,16
ստորոտին,17,16
թողնելով,17,16
վերցրեցին,17,16
կազմված,17,16
արևից,17,16
երգելով,17,16
օգնիր,17,16
ձայնն,17,16
դժվարանում,17,16
օրերն,17,16
ձգտում,17,16
արթնացնում,17,16
հավատ,17,16
տարածում,17,16
ապագա,17,16
անտարբեր,17,16
մեղեդի,17,16
խաղացող,17,16
գալով,17,16
ձեռքերում,17,16
արժեքը,17,16
քննարկում,17,16
խաղա,17,16
սրտից,17,16
վախի,17,16
մեջտեղում,17,16
հարցնել,17,16
փնտրելով,17,16
ապրես,17,16
առջևում,17,16
դժգոհ,17,16
շողացող,17,16
կարիքն,17,16
կախեց,17,16
մեքենան,46,14
կղզի,31,15
հոգնեց,16,16
պաշտպանելու,16,16
ձեռքից,16,16
նապաստակներ,16,16
գետերով,16,16
նետեց,16,16
հագնվեց,16,16
փարթամ,16,16
հաղթահարելու,16,16
նկատել,16,16
խոստովանեց,16,16
սեղան,16,16
դռանը,16,16
բացված,16,16
սիրված,16,16
հաղթելու,16,16
կանգնում,16,16
մթնեց,16,16
անցկացրեցին,16,16
զբաղմունքը,16,16
լճակը,30,15
ոտքը,29,15
վարդան,28,15
ամպերին,27,15
հայոց,26,15
շանը,26,15
գանձի,26,15
գարեգին,40,14
ծովափ,25,15
գետում,25,15
կոտրված,24,15
ձկնիկի,23,15
բույսերին,23,15
ուսուցիչը,23,15
գրքերի,23,15
արվեստը,23,15
լույսերի,23,15
փոքրիկին,23,15
արարածները,22,15
սիրեց,22,15
մարզումները,22,15
մարդուն,21,15
գորշ,21,15
արժեքները,21,15
նկարչական,21,15
տարածքը,20,15
հովիկ,20,15
տեսանելի,20,15
բերելու,20,15
մորուք,20,15
կատակներ,20,15
շոգ,20,15
շողալ,20,15
դպրոցական,19,15
սկիզբ,19,15
անձրևից,19,15
պահերին,19,15
լեգենդների,19,15
հայելի,19,15
մրգերի,19,15
եղբայր,19,15
մեկս,19,15
նկարիչ,19,15
թռչկոտում,19,15
որսալ,18,15
անհանգստանում,18,15
տանք,18,15
կաթիլներ,18,15
էներգիան,18,15
պատուհանը,18,15
գաղտնիքով,18,15
հնչյունները,18,15
օդի,18,15
տնակում,18,15
գեղեցկությունն,18,15
մաքրում,18,15
տուփի,18,15
վտանգներ,18,15
սրանք,18,15
տեսնեմ,18,15
տաքացնում,18,15
միջից,17,15
պատասխանները,17,15
լանջերը,17,15
լալիս,17,15
վերածել,17,15
օրվան,17,15
քարից,17,15
բաներով,17,15
բացահայտում,17,15
բացահայտեցին,17,15
բարեհաճ,17,15
ճանապարհորդեցին,17,15
մանրիկ,17,15
ժամանակին,17,15
բարձրացնում,17,15
կերակրում,17,15
թաքնվեց,17,15
բանն,17,15
բնությանը,17,15
խորհրդանիշը,17,15
գնացեք,17,15
խնձորենին,76,11
գնել,16,15
գիտելիքները,16,15
հանգստանում,16,15
ուրախությունն,16,15
պարկ,16,15
ջերմորեն,16,15
անցք,16,15
հայտնաբերեցին,16,15
եղած,16,15
մարզված,16,15
ետևից,16,15
վեհ,16,15
չունեին,16,15
ծածկեց,16,15
հարկավոր,16,15
մեղուներ,16,15
ինքնուրույն,16,15
մշտական,16,15
փորձի,16,15
վերջանում,16,15
հանդիպման,16,15
երանգներով,16,15
հաջողությամբ,16,15
առաջացավ,16,15
երկրորդը,16,15
տակից,16,15
վախով,16,15
ոգով,16,15
ժամեր,16,15
ինքս,16,15
հիշես,16,15
մրգերով,16,15
կոտրել,16,15
ուժգին,16,15
ցած,16,15
լուծումը,16,15
թող,16,15
քեզանից,16,15
կսկսեմ,16,15
արեգի,30,14
արձակել,15,15
հայաստանում,15,15
երևաց,15,15
մտնենք,15,15
տարբերվում,15,15
փրկեցիք,15,15
ուսումնասիրելով,15,15
պատերին,15,15
զարդարում,15,15
ընդունում,15,15
հասել,15,15
կողմերը,15,15
շփոթված,15,15
նկարներով,15,15
թռչկոտելով,15,15
բավական,15,15
ունենալով,15,15
կարողություն,15,15
կփորձենք,15,15
ունեցան,15,15
ճարպիկ,15,15
հալվել,15,15
հիշողությունը,15,15
նվիրված,15,15
շատերը,15,15
լարվածությամբ,15,15
փետուրներով,15,15
մեծերի,15,15
դադարում,15,15
իմանալու,15,15
այսինքն,15,15
սեղմեց,15,15
պառկած,15,15
կունենանք,15,15
մրջյունները,44,13
արշավը,29,14
կատվին,29,14
ծիածանը,58,12
երևանի,28,14
սառույցի,28,14
արևիկի,28,14
խնձորենու,42,13
հայրենիքի,27,14
պատասխանատու,27,14
նվերները,26,14
տիգրանի,26,14
մատիտները,26,14
պտուղները,40,13
շողերի,25,14
պարտեզում,25,14
փչել,25,14
գևորգ,39,13
արծիվները,24,14
երաժշտական,24,14
թագուհուն,23,14
ամանորի,37,13
հետքեր,22,14
պտուղներ,22,14
մոռացված,22,14
մտածենք,22,14
աշոտը,81,10
կը,81,10
գայլ,21,14
լիլիթի,21,14
լվանում,21,14
գ,50,12
նավ,20,14
աստղիկը,94,9
չարի,34,13
հաղթանակը,19,14
խորհուրդների,19,14
մրցույթ,19,14
առանձին,19,14
ամենադժվար,19,14
նարեն,78,10
սոնայի,33,13
արթնացան,18,14
ափը,18,14
ապագան,18,14
մարզիկների,18,14
էակներ,18,14
կտրել,18,14
թռիչքի,18,14
իմաստ,18,14
ճամփորդության,18,14
մանուշակը,62,11
թ,47,12
կոշիկները,32,13
աննայի,32,13
գրիգոր,32,13
ճյուղի,17,14
համագործակցությունը,17,14
հիշողությունների,17,14
անբաժան,17,14
ամբողջական,17,14
հարվածել,17,14
պահը,17,14
փայլը,17,14
միասնությունը,17,14
հերոսի,17,14
սովորես,17,14
ամպ,17,14
ամենափոքր,17,14
զարմանք,17,14
ուժին,17,14
նախաճաշը,17,14
տաքացնել,17,14
հակոբը,76,10
անցյալ,16,14
բույր,16,14
ուժեր,16,14
ուժն,16,14
չվախենալ,16,14
ամենափոքրիկ,16,14
արծաթափայլ,16,14
ամպերից,16,14
հաջողության,16,14
լռությամբ,16,14
բարձրաձայն,16,14
վերջնական,16,14
սկիզբը,16,14
կառուցեցին,16,14
պատկերացրեց,16,14
ձևը,16,14
կբերեմ,16,14
հայտնում,16,14
գորգի,30,13
փչեց,30,13
բավարար,15,14
հատ,15,14
հրապարակում,15,14
վիրավոր,15,14
անցներ,15,14
տերևներով,15,14
մթնում,15,14
բացենք,15,14
խաղացել,15,14
մաքրեց,15,14
կանգնել,15,14
այնուհետեւ,15,14
վճռական,15,14
քարքարոտ,15,14
գլխի,15,14
դիմավորեցին,15,14
լուծելու,15,14
դիպչում,15,14
տեսարանը,15,14
ձյունն,15,14
նախքան,15,14
ուղևորվեցին,15,14
հագուստ,15,14
խոչընդոտների,15,14
այսուհետ,15,14
խուլ,15,14
առօրյա,15,14
անսպառ,15,14
վնասի,15,14
աշխույժ,15,14
նայի,15,14
կազմակերպում,15,14
անհանգստացեք,15,14
խնամեց,15,14
չգիտենք,15,14
զննեց,15,14
լա,15,14
ապշած,15,14
խոտը,29,13
ստվերը,29,13
տունն,14,14
առանձնանում,14,14
միակն,14,14
ծարավ,14,14
ուտելիքը,14,14
կիսում,14,14
համաձայնվեցին,14,14
հետաքրքրվել,14,14
վշտացած,14,14
հոտով,14,14
կիսվեցին,14,14
լուսավորվել,14,14
հարավային,14,14
հարգել,14,14
նվիրեց,14,14
գյուղից,14,14
քննարկել,14,14
հուզիչ,14,14
ուղևորվեց,14,14
գործիքներ,14,14
խորքից,14,14
նշանակություն,14,14
մեծահասակ,14,14
անհարմար,14,14
նկատում,14,14
խնդրեցին,14,14
արևածաղիկներ,14,14
իմացել,14,14
կապեց,14,14
նվիրել,14,14
որդու,14,14
կորցնել,14,14
ներկայությունը,14,14
անհանգստացել,14,14
լապտեր,14,14
վերադառնալու,14,14
խոտերով,14,14
եղանակը,14,14
մեծացնելով,14,14
նկար,14,14
տեսնես,14,14
մոտով,14,14
քնեցին,14,14
ցավոք,14,14
տեսար,14,14
սովորեցինք,14,14
հովիկի,28,13
ծննդյան,28,13
մատիտը,42,12
որդի,27,13
պարող,26,13
կատուները,25,13
արտասովոր,25,13
քույրը,25,13
թեյի,25,13
առաջնորդը,24,13
սկսեցի,24,13
ալիքները,24,13
ծիածան,24,13
մեղեդին,24,13
մարգարիտները,38,12
հովտում,23,13
աստղին,22,13
ռուբենը,81,9
վարժություններ,21,13
թփի,21,13
արարատը,65,10
արքան,35,12
լճակում,20,13
երևակայության,20,13
արքայական,20,13
պարեց,20,13
գնդակով,20,13
հանելուկ,20,13
աչքը,20,13
ջրվեժ,19,13
երևակայությունը,19,13
տիկնիկ,19,13
մատիտներ,19,13
եղբոր,18,13
սիրտով,18,13
հոգեբանական,18,13
հնչեց,18,13
առնել,18,13
բա,18,13
ճշմարտությունը,18,13
կսովորես,18,13
զգեստ,17,13
գետնի,17,13
քնից,17,13
վիճում,17,13
մեջքին,17,13
կապույտի,17,13
պահապան,17,13
անմեղ,17,13
ծաղկին,17,13
րն,17,13
ցրտից,17,13
չարին,17,13
վարդերի,17,13
վերջացրեց,17,13
մտածիր,17,13
ջրվեժը,46,11
վիշապների,31,12
հանելուկը,31,12
հայաստանը,16,13
աղբյուրին,16,13
համառ,16,13
շնչել,16,13
արծվին,16,13
փոխում,16,13
հիշարժան,16,13
առաքելությունը,16,13
նշված,16,13
եկանք,16,13
մարզվեց,16,13
նանե,16,13
ցավը,16,13
պայքարում,16,13
շշուկում,16,13
արծաթյա,16,13
գլուխները,16,13
խնձորներով,16,13
քուն,16,13
մոլորակի,30,12
տերը,15,13
ձիեր,15,13
կայուն,15,13
երբևէ,15,13
կարողությունը,15,13
լեզուներ,15,13
զգացում,15,13
բնում,15,13
խորանում,15,13
ճոճվում,15,13
ձեռքերի,15,13
լեզվական,15,13
խոնարհ,15,13
համբուրեց,15,13
ճյուղեր,15,13
ասեմ,15,13
ընտրեց,15,13
փորձեր,15,13
վայրէջք,15,13
իմաստությունը,15,13
քնի,15,13
իմաստություն,15,13
հետևենք,15,13
բերք,15,13
չարությունը,15,13
առողջացավ,15,13
խաղասեր,15,13
թաքնոցի,15,13
լսե,15,13
արփին,59,10
մը,29,12
նեկտար,29,12
բացահայտելու,14,13
մշակում,14,13
հասնելու,14,13
գանձն,14,13
կհիշեմ,14,13
անհանգստություն,14,13
աշխատանքով,14,13
թողել,14,13
կրկնում,14,13
լիքով,14,13
սիրելով,14,13
արտասանեց,14,13
պատկեր,14,13
գնացի,14,13
ոգեշնչում,14,13
ապագայի,14,13
խոչընդոտներ,14,13
ուսումնասիրեց,14,13
հպարտանում,14,13
համով,14,13
փորձ,14,13
դարեր,14,13
ներողություն,14,13
կամուրջ,14,13
փորձես,14,13
շարժեց,14,13
դժվարություններից,14,13
տանենք,14,13
աղբյուրի,28,12
հարցերի,13,13
խաղերին,13,13
թափում,13,13
գետին,13,13
հայտնաբերել,13,13
լցրել,13,13
ծնվեց,13,13
անկյուններում,13,13
պատկերներով,13,13
հոսող,13,13
լրիվ,13,13
խիզախություն,13,13
առավոտից,13,13
ցավեց,13,13
լացը,13,13
թափվել,13,13
պաշտպանելով,13,13
մեզանից,13,13
գործում,13,13
զարմանալով,13,13
անտանելի,13,13
ավարտեցին,13,13
գործերի,13,13
սերտ,13,13
աներևակայելի,13,13
քնքուշ,13,13
կերպարներ,13,13
թռչուններով,13,13
արժե,13,13
դադարեցին,13,13
հաջողվեց,13,13
սերունդ,13,13
հեռանում,13,13
մոտից,13,13
չգիտեի,13,13
գնալով,13,13
կանգնելով,13,13
տարածել,13,13
դառնա,13,13
արծաթի,13,13
պարզել,13,13
լուր,13,13
փնտրեցին,13,13
սովորեցիր,13,13
վառեց,13,13
հոգի,13,13
կասես,13,13
պահեր,13,13
եկար,13,13
այնպիսին,13,13
կկարողանա,13,13
տվեցիր,13,13
արեցինք,13,13
դժգոհեց,13,13
ստացվել,13,13
մխիթարեց,13,13
գառնիկը,102,7
մարգարիտի,27,12
աննա,27,12
նարինեն,56,10
վարդերը,25,12
վարդանի,25,12
բառեր,24,12
խորհրդանշում,23,12
անուշիկի,23,12
կղզու,37,11
մարգարիտների,22,12
լվանալ,22,12
ամրոցում,21,12
շուշան,35,11
տիգրանին,20,12
երկնքը,20,12
լուսնին,20,12
մարզիչ,20,12
մութը,20,12
տիկնիկը,34,11
բղավեց,19,12
ազատության,19,12
անցնենք,19,12
թագավորական,19,12
ուժերի,18,12
արարածը,17,12
դարպասի,17,12
ամենահամեղ,17,12
անշարժ,17,12
անակնկալ,17,12
երևան,16,12
արջերի,16,12
աղվեսները,16,12
գայլի,16,12
լիլի,16,12
երևակայում,16,12
հատակը,16,12
կարողանային,16,12
հավերժական,16,12
տերեւները,16,12
աննկարագրելի,16,12
տնկել,16,12
գոհարը,60,9
արանքում,15,12
դաշտերի,15,12
գողանալ,15,12
գարունն,15,12
կուզե,15,12
արահետներով,15,12
թխվածք,15,12
հետքերին,15,12
գործի,15,12
ունենար,15,12
հանդիպեցի,15,12
գագաթ,15,12
պատշգամբ,15,12
ձյունածածկ,15,12
այգուց,15,12
անկյունները,15,12
մայրամուտի,15,12
աստղերն,15,12
լավատես,15,12
կրիան,44,10
հաղթանակ,14,12
նպատակը,14,12
տե,14,12
խելքով,14,12
գործերով,14,12
առասպելական,14,12
վճռականությամբ,14,12
ամենահին,14,12
քարանձավին,14,12
գործերում,14,12
մազերի,14,12
խորհրդային,14,12
հոր,14,12
տարածք,14,12
ցուրտը,14,12
պատերի,14,12
արթնացա,14,12
համերաշխ,14,12
մարզիկներ,14,12
առավոտը,14,12
տնակ,14,12
քաշելով,14,12
ցավում,14,12
խորքերի,14,12
ձայնեց,14,12
լավություն,14,12
հարվածեց,14,12
անձնական,14,12
վախեցնել,14,12
տրամադրությունը,14,12
դռնից,14,12
գլխարկը,13,12
հանել,13,12
ձևեր,13,12
ճամփորդում,13,12
միջոց,13,12
սկսվեցին,13,12
դատարկ,13,12
վտանգը,13,12
բռնած,13,12
լիքն,13,12
հաղթահարեց,13,12
հանդես,13,12
մարդկության,13,12
թափանցում,13,12
կողքը,13,12
սարսափ,13,12
սեղանը,13,12
անշուշտ,13,12
պատկերում,13,12
կտորներ,13,12
կարդացել,13,12
արարքները,13,12
բացահայտելով,13,12
լանջով,13,12
համարձակորեն,13,12
հերոսները,13,12
ամենաթանկ,13,12
գրքերով,13,12
արկղի,13,12
կերպար,13,12
շոշափեց,13,12
սիրեք,13,12
բացատրել,13,12
ժամանակակից,13,12
վառվեց,13,12
այլեւս,13,12
կտրուկ,13,12
շտապ,13,12
մնանք,13,12
ճյուղ,13,12
տաս,13,12
ապշեց,13,12
տխրությունը,13,12
անհանգստացավ,13,12
փորձեք,13,12
ստացվեց,13,12
երեխան,42,10
մարգագետինը,27,11
ճառագայթը,27,11
արեն,27,11
գյուղերից,12,12
այնտեղից,12,12
քաղաքներ,12,12
այգիներ,12,12
արկածներին,12,12
հարցրին,12,12
ավարտին,12,12
արդյո,12,12
հարևաններին,12,12
դեր,12,12
հասնելը,12,12
հինգ,12,12
ականջներին,12,12
հանգստացավ,12,12
ասենք,12,12
հագուստով,12,12
շարժել,12,12
հանգստացնել,12,12
պտտվել,12,12
լայնացան,12,12
թաքնվեցին,12,12
կատարվեց,12,12
մութն,12,12
շնորհավորում,12,12
լողալով,12,12
ունենանք,12,12
ոտքով,12,12
անհանգստացնում,12,12
հավաքված,12,12
գանձերով,12,12
ինչով,12,12
լսվող,12,12
հողից,12,12
ստեղծվել,12,12
կարևորությունը,12,12
շարժվելով,12,12
ապահովում,12,12
մորուքով,12,12
հեռացան,12,12
անհնար,12,12
աշխարհից,12,12
իբրև,12,12
արտացոլվում,12,12
փակված,12,12
ճյուղերով,12,12
մանուշակներ,12,12
ընդարձակ,12,12
ցավով,12,12
տեղեր,12,12
շրջեց,12,12
կգտնեք,12,12
հանգստացրեց,12,12
սկսելով,12,12
թափահարում,12,12
փորձությունների,12,12
վարժեց,12,12
սիրեցին,12,12
կատարեցին,12,12
գտաք,12,12
իրերով,12,12
փոխանցվում,12,12
բաժանվել,12,12
դիտեց,12,12
անելը,12,12
գիշերով,12,12
հե,12,12
ողջունեցին,12,12
վերականգնվել,12,12
փախավ,12,12
կպաշտպանեմ,12,12
ստացան,12,12
ուսուցիչ,12,12
գիտելիքներ,12,12
ահռելի,12,12
հանգստանալու,12,12
ուզես,12,12
տեղափոխել,12,12
ասելու,12,12
յուրաքանչյուրն,12,12
դառնալու,12,12
ուտելիքներ,12,12
կոնֆետներով,12,12
վերադառնալով,12,12
ցատկոտել,12,12
շտապում,12,12
չստացվեց,12,12
ընկերությամբ,12,12
կկարողանանք,12,12
սովորենք,12,12
պատրա,12,12
ստ,12,12
սարքել,12,12
մկնիկը,41,10
շ,26,11
պապ,26,11
սերմերը,40,10
կամրջի,25,11
գարեգինի,24,11
առեղծվածը,24,11
գույնն,23,11
թռչնակի,23,11
տղային,22,11
արևիկին,22,11
խոտ,22,11
խավարի,22,11
ոգու,21,11
հարցրեցի,21,11
հովհաննեսի,21,11
տորթ,21,11
արևածաղիկը,35,10
գևորգի,20,11
պապին,34,10
հովհաննես,34,10
հայրենիքը,19,11
բժիշկ,19,11
նվագում,19,11
արշակը,63,8
տարածքում,18,11
համարվում,18,11
ծովափի,18,11
փորձությունը,18,11
խաբել,18,11
կախարդին,17,11
կապիկի,17,11
ցավ,17,11
քայլերը,17,11
արկղը,17,11
կնոջը,16,11
բուժիչ,16,11
արվեստով,16,11
սարքը,16,11
գրավել,16,11
խնդրի,16,11
քայլ,16,11
լապտերը,16,11
դարպասների,16,11
հովիտ,16,11
մարզվելու,16,11
արևածաղիկ,16,11
խաղողը,30,10
հովտի,15,11
հարյուրավոր,15,11
ձկնիկին,15,11
ձյունոտ,15,11
զվարճացան,15,11
պատկերված,15,11
արեւային,15,11
մթին,15,11
փոթորիկ,15,11
հաշվել,15,11
քաղցրավենիք,15,11
որդուն,15,11
մեքենա,15,11
մարզիկը,29,10
յրիկ,29,10
ժայռերի,14,11
հյութեղ,14,11
նամակ,14,11
թզուկներ,14,11
նվերը,14,11
ստվեր,14,11
հրաշքով,14,11
դժվարություններով,14,11
ջրին,14,11
բառ,14,11
վստահել,14,11
գոռը,58,8
արևելքի,28,10
անցած,13,11
արծաթ,13,11
հոտերը,13,11
միրգ,13,11
սովորեցրին,13,11
լեզուների,13,11
ուրույն,13,11
անթիվ,13,11
նվագել,13,11
վիրավորված,13,11
վերքը,13,11
ներքևում,13,11
հիշի,13,11
թփերը,13,11
կգտնեմ,13,11
ձայների,13,11
պատի,13,11
պատկերները,13,11
հարձակվել,13,11
դժվարության,13,11
անցյալի,13,11
մարզ,13,11
շնչառությունը,13,11
արմավենու,13,11
լուսանկարներ,13,11
մտածի,13,11
զգա,13,11
շուշաններ,13,11
մարզումը,13,11
փողոցում,13,11
երգն,13,11
գլխարկ,13,11
լինելուց,13,11
ներկված,13,11
պարեր,13,11
պատշգամբում,13,11
խոհանոցը,13,11
դեմքի,13,11
ուղարկել,13,11
ճանապարհորդելու,13,11
կունենաս,13,11
աշխատեց,13,11
մորուքը,13,11
մանրակրկիտ,13,11
թուղթը,13,11
մահճակալի,13,11
իրո,13,11
չունենք,13,11
պոչ,12,11
